Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3763814,,None,479.53,1,6.81,"Figure 3, R2C1",CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)NC2c1ccc(-c2ccc(O)c(C(=O)O)c2)o1,IC50,'=',14900,nM,4.83,,,UO_0000065,,,,,0,CHEMBL3766888,Antiviral activity against Dengue virus 2 infected in human HepG2 cells assessed as reduction in NS1 level after 72 hrs by sandwich ELISA,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,HepG2,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL3763009,1,Scientific Literature,Eur J Med Chem,2016,CHEMBL3307718,,,,14.9
CHEMBL2146849,,None,411.85,0,2.52,18f,OC[C@H]1O[C@@H](n2c3ccc(Cl)cc3c3c(-c4ccccc4)ncnc32)[C@H](O)[C@@H]1O,IC50,'=',26420,nM,4.58,,,UO_0000065,,,,,0,CHEMBL2148488,Antiviral activity against Dengue virus 2 NGC infected in human HuH7-Ehr2 cells after 48 hrs by luciferase reporter gene assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2146393,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307515,,,,26.42
CHEMBL2146945,,None,443.46,0,3.12,21f,OC[C@H]1O[C@@H](n2c3ccc(-c4ccccc4)cc3c3c(-c4ccco4)ncnc32)[C@H](O)[C@@H]1O,IC50,'=',2910,nM,5.54,,,UO_0000065,,,,,0,CHEMBL2148488,Antiviral activity against Dengue virus 2 NGC infected in human HuH7-Ehr2 cells after 48 hrs by luciferase reporter gene assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2146393,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307515,,,,2.91
CHEMBL4571759,,None,424.45,0,4.43,2,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)c2)nn1,IC50,'=',6100,nM,5.21,,,UO_0000065,,,,,0,CHEMBL4616145,Antiviral activity against Dengue virus serotype 2 New Guinea C infected at 50 TCID50 in human HuH7 cells assessed as inhibition of viral replication and 72 hrs later re-infected pre-seeded HuH7 cells with viral supernatant collected from previous infected and measured after 72 hrs by immunodetection assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4613314,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3307515,,,,6.1
CHEMBL4569026,,None,426.42,0,3.62,3,CCOCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)c2)nn1,IC50,'=',2600,nM,5.58,,,UO_0000065,,,,,0,CHEMBL4616145,Antiviral activity against Dengue virus serotype 2 New Guinea C infected at 50 TCID50 in human HuH7 cells assessed as inhibition of viral replication and 72 hrs later re-infected pre-seeded HuH7 cells with viral supernatant collected from previous infected and measured after 72 hrs by immunodetection assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4613314,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3307515,,,,2.6
CHEMBL4634423,,None,367.43,0,4.64,7,CC(C)CCc1cn(-c2ccc(NC(=O)Nc3ccccc3F)cc2)nn1,IC50,'=',900,nM,6.05,,,UO_0000065,,,,,0,CHEMBL4616145,Antiviral activity against Dengue virus serotype 2 New Guinea C infected at 50 TCID50 in human HuH7 cells assessed as inhibition of viral replication and 72 hrs later re-infected pre-seeded HuH7 cells with viral supernatant collected from previous infected and measured after 72 hrs by immunodetection assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4613314,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3307515,,,,0.9
CHEMBL4639795,,None,363.47,0,4.81,19,Cc1ccccc1NC(=O)Nc1ccc(-n2cc(CCC(C)C)nn2)cc1,IC50,'=',1400,nM,5.85,,,UO_0000065,,,,,0,CHEMBL4616145,Antiviral activity against Dengue virus serotype 2 New Guinea C infected at 50 TCID50 in human HuH7 cells assessed as inhibition of viral replication and 72 hrs later re-infected pre-seeded HuH7 cells with viral supernatant collected from previous infected and measured after 72 hrs by immunodetection assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4613314,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3307515,,,,1.4
CHEMBL1535,HYDROXYCHLOROQUINE,4,335.88,0,3.78,Hydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,IC50,'=',9700,nM,5.01,,,UO_0000065,,,,,0,CHEMBL4431617,Antiviral activity against Dengue virus 2 PL046 infected in human A549 cells by immunofluorescence analysis,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4431301,1,Scientific Literature,J Med Chem,2016,None,,,,9.7
CHEMBL1535,HYDROXYCHLOROQUINE,4,335.88,0,3.78,Hydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,IC50,'=',9700,nM,5.01,,,UO_0000065,,,,,0,CHEMBL4431618,Antiviral activity against Dengue virus 2 PL046 infected in human Hepa1-6 cells by immunofluorescence analysis,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4431301,1,Scientific Literature,J Med Chem,2016,None,,,,9.7
CHEMBL4471097,,None,1294.45,None,None,9,COC(=O)CC[C@H](NC(=O)[C@H]1O[C@@H](O[C@H]2[C@@H](O[C@H]3CC[C@]4(C)[C@H]5C(=O)C=C6[C@@H]7C[C@@](C)(C(=O)N[C@@H](CCC(=O)OC)C(=O)OC)CC[C@]7(C)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)O[C@H](C(=O)N[C@@H](CCC(=O)OC)C(=O)OC)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)OC,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4400450,Antiviral activity against DENV2 16681 infected in African green monkey Vero E6 cells assessed as inhibitory rate of NS4B positive cells measured after 96 hrs incubation by DAPI staining based immunofluorescence method,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Vero C1008,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4396972,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL4295411,,,,
CHEMBL4444463,,None,1043.23,None,None,21,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6O[C@H](C(=O)N/N=C/c7ccncc7)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C(=O)N/N=C/c7ccncc7)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4400450,Antiviral activity against DENV2 16681 infected in African green monkey Vero E6 cells assessed as inhibitory rate of NS4B positive cells measured after 96 hrs incubation by DAPI staining based immunofluorescence method,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Vero C1008,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4396972,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL4295411,,,,
CHEMBL4444974,,None,1306.55,None,None,11,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1O[C@@H](O[C@H]2[C@@H](O[C@H]3CC[C@]4(C)[C@H]5C(=O)C=C6[C@@H]7C[C@@](C)(C(=O)N[C@H](Cc8ccccc8)C(=O)OC)CC[C@]7(C)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)O[C@H](C(=O)N[C@H](Cc3ccccc3)C(=O)OC)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4400450,Antiviral activity against DENV2 16681 infected in African green monkey Vero E6 cells assessed as inhibitory rate of NS4B positive cells measured after 96 hrs incubation by DAPI staining based immunofluorescence method,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Vero C1008,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4396972,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL4295411,,,,
CHEMBL2164662,,None,441.92,1,5.29,23b,O=C(N/N=C\Cc1ccccc1)c1cc(/C=N/Nc2cccc(Cl)c2)nc2ccccc12,IC50,'=',61300,nM,4.21,,,UO_0000065,,,,,0,CHEMBL2167767,Antiviral activity against Dengue virus 2 infected in BHK-D2RepT cells assessed as reduction in viral replication incubated for 48 hrs by luciferase reporter replicon-based assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,BHK-D2RepT,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2163279,1,Scientific Literature,J Med Chem,2012,None,,,,61.3
CHEMBL2164648,,None,482.5,0,4.21,1,CCOC(=O)c1cc(/C=N/Nc2nc3ccccc3[nH]2)c(O)c(/C=N/Nc2nc3ccccc3[nH]2)c1,IC50,'=',35900,nM,4.45,,,UO_0000065,,,,,0,CHEMBL2167767,Antiviral activity against Dengue virus 2 infected in BHK-D2RepT cells assessed as reduction in viral replication incubated for 48 hrs by luciferase reporter replicon-based assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,BHK-D2RepT,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2163279,1,Scientific Literature,J Med Chem,2012,None,,,,35.9
CHEMBL4277730,,None,476.55,0,4.76,10e,CN(C)CCCCN(C(=O)O)c1ccc(N2N=C(c3ccc(F)cc3)C3C=CC=CC3C2=O)cc1,IC50,'=',1340,nM,5.87,,,UO_0000065,,,,,0,CHEMBL4254928,Antiviral activity against DENV2 D2Y98P infected in human HuH7 cells assessed as inhibition of viral RNA replication incubated for 48 hrs by qRT-PCR method,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4251649,1,Scientific Literature,Eur J Med Chem,2018,None,,,,1.34
CHEMBL4278629,,None,471.56,0,4.4,14c,CN(C)CCCCOC(=O)Nc1ccc(Cn2nc(-c3cccnc3)c3ccccc3c2=O)cc1,IC50,'=',6320,nM,5.2,,,UO_0000065,,,,,0,CHEMBL4254928,Antiviral activity against DENV2 D2Y98P infected in human HuH7 cells assessed as inhibition of viral RNA replication incubated for 48 hrs by qRT-PCR method,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4251649,1,Scientific Literature,Eur J Med Chem,2018,None,,,,6.32
CHEMBL4285286,,None,495.58,0,4.87,14k,CN(C)CCCCOC(=O)Nc1ccc(Cn2nc(-c3cccc(C#N)c3)c3ccccc3c2=O)cc1,IC50,'=',1720,nM,5.76,,,UO_0000065,,,,,0,CHEMBL4254928,Antiviral activity against DENV2 D2Y98P infected in human HuH7 cells assessed as inhibition of viral RNA replication incubated for 48 hrs by qRT-PCR method,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4251649,1,Scientific Literature,Eur J Med Chem,2018,None,,,,1.72
CHEMBL4174301,,None,519.46,2,0.14,9,C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)NCCc2c[nH]c3ccccc23)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,IC50,'=',6840,nM,5.17,,,UO_0000065,,,,,0,CHEMBL4134174,Antiviral activity against Dengue virus 2 prototype 16681 infected in BHK cells assessed as inhibition of virus induced cytopathic effect by plaque assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4130454,1,Scientific Literature,ACS Med Chem Lett,2017,None,,,,6.84
CHEMBL5083293,,None,442.67,0,4.56,11,CN1C[C@H]2C[C@@H](C1)c1ccc(NC(=S)N(C3CCCCC3)C3CCCCC3)c(=O)n1C2,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5032287,Antiviral activity against DENV2 infected in human A549 cells assessed as inhibition of virus induced cytopathic effect measured after 96 hrs by immunofluorescent staining based inverted microscopic analysis,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,A549,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5030562,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,TIME = 96.0 hr,,,
CHEMBL5182661,,None,373.33,0,4.99,57; GNF-2,CC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,IC50,'=',5000,nM,5.3,,,UO_0000065,,,,,0,CHEMBL5131958,Antiviral activity against DENV 2 infected in african green monkey Vero cells assessed as focus formation measured after 6 days,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Vero,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5131376,1,Scientific Literature,J Med Chem,2022,None,TIME = 144.0 hr,,,5
CHEMBL5283227,,None,256.13,0,4.37,265,CC(C)c1ccc2c(Cl)cc(Cl)c(O)c2n1,IC50,'=',3030,nM,5.52,,,UO_0000065,,,,,0,CHEMBL5241445,Antiviral activity against Dengue virus serotype 2 infected in african green monkey Vero cells assessed as reduction in virus yield preincubated for 1 hr followed by replacement with medium containing compounds and measured after 48 hrs by crystal violet staining based plaque assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Vero,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5241063,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 49.0 hr,,,3.03
CHEMBL5283489,,None,651.49,2,8.59,NITD-448,O=C(O)c1cc(=O)c2ccc(S[C@@H](/C=C/C=C/CCOc3ccc(Cl)c(Cl)c3)[C@H](O)c3cccc(C(F)(F)F)c3)cc2o1,IC50,'=',6800,nM,5.17,,,UO_0000065,,,,,0,CHEMBL5241812,Antiviral activity against DENV2 TSV01 infected in Asian tiger mosquito C6/36 cells assessed as reduction in plaque forming unit incubated for 1 hrs by propidium iodide staining based fluorescence analysis,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,C6/36,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5241077,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 1.0 hr,,,6.8
CHEMBL1269067,,None,279.3,0,0.01,7,COC[C@H]1O[C@@H](n2ccc3c(C)ncnc32)[C@H](O)[C@@H]1O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1273409,Antiviral activity against Dengue virus type 2 in BHK-21 cells assessed as inhibition of viral replication after 24 hrs by luciferase assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,BHK-21,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL1269004,1,Scientific Literature,J Med Chem,2010,CHEMBL3308360,,,,10
CHEMBL1269814,,None,265.27,0,-0.65,5,Cc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1273409,Antiviral activity against Dengue virus type 2 in BHK-21 cells assessed as inhibition of viral replication after 24 hrs by luciferase assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,BHK-21,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL1269004,1,Scientific Literature,J Med Chem,2010,CHEMBL3308360,,,,10
CHEMBL682,AMODIAQUINE,4,355.87,1,5.18,Amodiaquine,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,IC50,'=',1080,nM,5.97,,,UO_0000065,,,,,0,CHEMBL4398418,Antiviral activity against DENV2 infected in BHK-21 cells assessed as viral replication after 24 to 48 hrs by luciferase reporter gene assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4396891,1,Scientific Literature,Eur J Med Chem,2019,None,,,,1.08
CHEMBL2164638,,None,486.37,1,5.4,23i,O=C(N/N=C\Cc1ccccc1)c1cc(/C=N/Nc2cccc(Br)c2)nc2ccccc12,IC50,'=',24700,nM,4.61,,,UO_0000065,,,,,0,CHEMBL2167767,Antiviral activity against Dengue virus 2 infected in BHK-D2RepT cells assessed as reduction in viral replication incubated for 48 hrs by luciferase reporter replicon-based assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,BHK-D2RepT,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2163279,1,Scientific Literature,J Med Chem,2012,None,,,,24.7
CHEMBL2146846,,None,417.87,0,2.58,18c,OC[C@H]1O[C@@H](n2c3ccc(Cl)cc3c3c(-c4cccs4)ncnc32)[C@H](O)[C@@H]1O,IC50,'=',335,nM,6.47,,,UO_0000065,,,,,0,CHEMBL2148488,Antiviral activity against Dengue virus 2 NGC infected in human HuH7-Ehr2 cells after 48 hrs by luciferase reporter gene assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2146393,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307515,,,,0.335
CHEMBL2146850,,None,367.36,0,1.46,16a,OC[C@H]1O[C@@H](n2c3ccccc3c3c(-c4ccco4)ncnc32)[C@H](O)[C@@H]1O,IC50,'=',82730,nM,4.08,,,UO_0000065,,,,,0,CHEMBL2148488,Antiviral activity against Dengue virus 2 NGC infected in human HuH7-Ehr2 cells after 48 hrs by luciferase reporter gene assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2146393,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307515,,,,82.73
CHEMBL2146944,,None,433.42,0,2.72,21b,OC[C@H]1O[C@@H](n2c3ccc(-c4ccoc4)cc3c3c(-c4ccco4)ncnc32)[C@H](O)[C@@H]1O,IC50,'=',32060,nM,4.49,,,UO_0000065,,,,,0,CHEMBL2148488,Antiviral activity against Dengue virus 2 NGC infected in human HuH7-Ehr2 cells after 48 hrs by luciferase reporter gene assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL2146393,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307515,,,,32.06
CHEMBL4845724,,None,364.38,0,3.73,6c,Fc1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,IC50,'=',12000,nM,4.92,,,UO_0000065,,,,,0,CHEMBL4843112,Antiviral activity against Dengue virus serotype 2 New Guinea C infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4842338,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 72.0 hr,,,12
CHEMBL4853068,,None,298.31,0,1.92,6d,CNc1nc(Nc2cccc(C(=O)OC)c2)c2nc[nH]c2n1,IC50,'=',18000,nM,4.75,,,UO_0000065,,,,,0,CHEMBL4843112,Antiviral activity against Dengue virus serotype 2 New Guinea C infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4842338,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 72.0 hr,,,18
CHEMBL4071896,,None,477.4,2,-5.33,Heparin,CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OS(=O)(=O)O)[C@@H](CO)O[C@H]1O,IC50,'=',0.3,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL5241817,Antiviral activity against DENV2 PL0146 infected in hamster BHK-21 cells assessed as reduction viral titer incubated for 48 hrs by plaque assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,BHK-21,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5241077,1,Scientific Literature,Eur J Med Chem,2021,None,TIME = 48.0 hr,,,0.3
CHEMBL3763384,,None,621.69,2,7.4,"Figure 3, R2C2",COc1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1CSc1nc2ccccc2s1,IC50,'=',11800,nM,4.93,,,UO_0000065,,,,,0,CHEMBL3766888,Antiviral activity against Dengue virus 2 infected in human HepG2 cells assessed as reduction in NS1 level after 72 hrs by sandwich ELISA,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,HepG2,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL3763009,1,Scientific Literature,Eur J Med Chem,2016,CHEMBL3307718,,,,11.8
CHEMBL8260,BAICALEIN,2,270.24,0,2.58,baicalein,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,IC50,'=',6.46,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL3395267,Antiviral activity against dengue virus 2 infected in african green monkey Vero cells assessed as reduction in viral replication dosed after adsorption with 200 FFU of virus for 1 hour by foci forming unit reduction assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Vero,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL3393001,1,Scientific Literature,Bioorg Med Chem,2015,CHEMBL3307520,,,,6.46
CHEMBL418899,2'-B-METHYL-GUANOSINE,None,297.27,0,-2.3,1; 2'-C-beta-Me-G,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,IC50,'=',8140,nM,5.09,,,UO_0000065,,,,,0,CHEMBL4134174,Antiviral activity against Dengue virus 2 prototype 16681 infected in BHK cells assessed as inhibition of virus induced cytopathic effect by plaque assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4130454,1,Scientific Literature,ACS Med Chem Lett,2017,None,,,,8.14
CHEMBL4292693,,None,347.39,0,3.51,9c,Nc1ccc(CN2N=C(c3ccc(F)cc3)C3C=CC=CC3C2=O)cc1,IC50,'=',19960,nM,4.7,,,UO_0000065,,,,,0,CHEMBL4254928,Antiviral activity against DENV2 D2Y98P infected in human HuH7 cells assessed as inhibition of viral RNA replication incubated for 48 hrs by qRT-PCR method,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,None,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4251649,1,Scientific Literature,Eur J Med Chem,2018,None,,,,19.96
CHEMBL4635666,,None,431.46,1,6.05,20,CCCCCCc1cn(-c2ccc(NC(=O)Nc3ccccc3C(F)(F)F)cc2)nn1,IC50,'=',2700,nM,5.57,,,UO_0000065,,,,,0,CHEMBL4616145,Antiviral activity against Dengue virus serotype 2 New Guinea C infected at 50 TCID50 in human HuH7 cells assessed as inhibition of viral replication and 72 hrs later re-infected pre-seeded HuH7 cells with viral supernatant collected from previous infected and measured after 72 hrs by immunodetection assay,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Huh-7,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL4613314,1,Scientific Literature,ACS Med Chem Lett,2020,CHEMBL3307515,,,,2.7
CHEMBL5080811,,None,249.27,0,0.81,3,CN1C[C@H]2C[C@@H](C1)c1ccc([N+](=O)[O-])c(=O)n1C2,IC50,'=',770,nM,6.11,,,UO_0000065,,,,,0,CHEMBL5032287,Antiviral activity against DENV2 infected in human A549 cells assessed as inhibition of virus induced cytopathic effect measured after 96 hrs by immunofluorescent staining based inverted microscopic analysis,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,A549,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5030562,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,TIME = 96.0 hr,,,0.77
CHEMBL5088270,,None,411.51,0,0.83,21,Cn1cc(CNc2ccc3n(c2=O)C[C@@H]2C[C@H]3CN3CCCCC23)c(=O)n(C)c1=O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5032287,Antiviral activity against DENV2 infected in human A549 cells assessed as inhibition of virus induced cytopathic effect measured after 96 hrs by immunofluorescent staining based inverted microscopic analysis,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,A549,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5030562,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,TIME = 96.0 hr,,,
CHEMBL5080811,,None,249.27,0,0.81,3,CN1C[C@H]2C[C@@H](C1)c1ccc([N+](=O)[O-])c(=O)n1C2,IC50,'=',1374,nM,5.86,,,UO_0000065,,,,,0,CHEMBL5032293,Antiviral activity against Dengue virus 2 infected in African green monkey Vero E6 cells assessed as inhibition of viral replication at post entry stage measured after 96 hrs by DAPI staining based fluorescence microscopic analysis,F,BAO_0000218,organism-based format,dengue virus type 2,None,None,Vero E6,None,,,,CHEMBL613966,dengue virus type 2,dengue virus type 2,ORGANISM,CHEMBL5030562,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,TIME = 96.0 hr,,,1.374
